Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20071023X01635,Incident,CHI08IA026,2007-10-09,"Chicago, IL",United States,41.968611,-87.907778,ORD,CHICAGO O'HARE INTL,Incident,Minor,Airplane,N431UA,Airbus Industrie,A320-232,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Personal,United Air Lines Inc,0.0,0.0,2.0,125.0,VMC,Landing,Probable Cause,24-12-2008
20071108X01772,Accident,CHI08CA018,2007-10-15,"ST CLOUD, MN",United States,45.553333,-94.073334,STC,St Cloud Muni,Non-Fatal,Substantial,Helicopter,N407LL,Bell,407,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Personal,"Air Methods, Inc.",0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,20-12-2007
20071023X01634,Incident,CHI08IA022,2007-10-20,"Fargo, ND",United States,46.920556,-96.815833,FAR,Hector International,Incident,Minor,Airplane,N331NW,Airbus Industrie,A320-211,No,2.0,Turbo Jet,Part 121: Air Carrier,SCHD,Personal,Northwest Airlines (dba: Northwest Airlines),0.0,0.0,0.0,138.0,VMC,Landing,Probable Cause,16-03-2011
20071109X01775,Accident,MIA08CA012,2007-11-04,"TUSCALOOSA, AL",United States,33.220556,-87.611389,KTCL,Tuscaloosa Regional Airport,Non-Fatal,Substantial,Airplane,N980JH,Piper,PA-31-350,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Personal,Air Southeast Inc.,0.0,0.0,0.0,6.0,VMC,Taxi,Probable Cause,20-12-2007
20071108X01768,Accident,MIA08LA014B,2007-11-06,"OPA LOCKA, FL",United States,25.904167,-80.273611,OPF,Opa Locka Executive Airport,Non-Fatal,Substantial,Airplane,N18R,Beech,E18S,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Personal,Aircap Management Co Inc. (dba: Island Air Service),0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,09-12-2011
20071108X01768,Accident,MIA08LA014A,2007-11-06,"OPA LOCKA, FL",United States,25.904167,-80.273611,OPF,Opa Locka Executive Airport,Non-Fatal,Substantial,Airplane,N701SE,Cessna,C208B,No,1.0,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,Business,"Florida Air Cargo, Inc (dba: Florida Air Cargo, Inc)",0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,09-12-2011
20071226X01988,Accident,SEA08CA027,2007-11-15,"MEADVIEW, AZ",United States,36.863056,-114.122223,NONE,Meadview Airstrip,Non-Fatal,Substantial,Helicopter,N810MH,Eurocopter France,EC 130 B4,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Personal,"Maverick Helicopters, Inc.",0.0,0.0,0.0,7.0,VMC,Standing,Probable Cause,31-01-2008
20071231X02010,Incident,ENG08IA002,2007-11-17,"Greenville, TX",United States,33.191111,-95.978334,DAL,Love Field,Incident,Minor,Airplane,N676SW,Boeing,737-300,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Personal,Southwest Airlines,0.0,0.0,0.0,138.0,VMC,Climb,Probable Cause,22-06-2009
20071212X01932,Accident,CHI08FA045,2007-12-05,"Columbus, OH",United States,39.788333,-82.940277,LCK,Rickenbacker International,Fatal(2),Destroyed,Airplane,N28MG,Cessna,208B,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,Personal,Castle Aviation Llc,2.0,0.0,0.0,3.0,IMC,Takeoff,Probable Cause,17-08-2012
20080213X00187,Accident,NYC08LA062A,2007-12-14,"NEW YORK, NY",United States,40.658333,-73.786666,JFK,John F. Kennedy International,Non-Fatal,Substantial,Airplane,B-2477,Boeing,B747-433BCF,No,4.0,Turbo Fan,Part 129: Foreign,SCHD,Positioning,Air China Airlines,0.0,0.0,0.0,5.0,IMC,Taxi,Probable Cause,30-09-2009
20081003X62958,Incident,DCA08IA019,2007-12-17,"Jamaica, NY",United States,40.639722,73.778889,JFK,John F. Kennedy International,Incident,Minor,Airplane,N272SK,Embraer,145,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Personal,Chautauqua Airlines (dba: Delta Connection),0.0,0.0,0.0,53.0,VMC,Standing,Probable Cause,27-06-2011
20080207X00155,Accident,LAX08CA039,2007-12-18,"PHOENIX, AZ",United States,33.427223,-112.018334,PHX,Phoenix Sky Harbor Intl.,Non-Fatal,Substantial,Airplane,N5499J,Cessna,310R,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Personal,"Aero Charter & Transport, Inc.",0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,28-02-2008
20080116X00058,Accident,ANC08LA027,2007-12-18,"BETHEL, AK",United States,60.795,-161.888333,PABE,Bethel,Non-Fatal,Substantial,Airplane,N5187B,Cessna,208B,No,1.0,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,Personal,Arctic Circle Air Service Inc.,0.0,1.0,1.0,3.0,VMC,Climb,Probable Cause,17-11-2009
20080107X00025,Accident,SEA08LA051,2007-12-25,"Honolulu, HI",United States,21.318611,-157.9225,HNL,Honolulu International,Non-Fatal,Substantial,Airplane,N819NW,Airbus Industrie,A330-323,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Personal,"Northwest Airlines, Inc.",0.0,1.0,3.0,291.0,VMC,Cruise,Probable Cause,14-01-2009
20080107X00024,Accident,SEA08LA050,2007-12-25,"Ontario, CA",United States,34.056111,-117.601111,ONT,Ontario International,Non-Fatal,Substantial,Airplane,N943AS,Mcdonnell Douglas,DC-9-83,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Personal,"Alaska Airlines, Inc.",0.0,2.0,0.0,112.0,VMC,Descent,Probable Cause,14-01-2009
20080111X00038,Incident,DCA08WA024,2008-01-03,"Deauville Saint, France",France,482148N,0000922E,Unknown,John F. Kennedy International,Non-Fatal,Minor,Airplane,CN-RMX,Boeing,737-400,No,2.0,Turbo Fan,NUSC,SCHD,Personal,Royal Air Maroc,0.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20080116X00063,Accident,ANC08MA038,2008-01-05,"Kodiak, AK",United States,057452N,0152287W,ADQ,Kodiak,Fatal,Substantial,Airplane,N509FN,PIPER,PA-31-350,No,2.0,Reciprocating,135,NSCH,Personal,"Servant Air, Inc.",6.0,1.0,3.0,0.0,VMC,Landing,"The failure of company maintenance personnel to ensure that the airplane's nose baggage door latching mechanism was properly configured and maintained, resulting in an inadvertent opening of the nose baggage door in flight. Contributing to the accident were the lack of information and guidance available to the operator and pilot regarding procedures to follow should a baggage door open in flight and an inadvertent aerodynamic stall.",25-09-2020
20080122X00088,Incident,CHI08IA065,2008-01-08,"Lincoln, NE",United States,040515N,0964555W,LNK,LINCOLN MUNI,Non-Fatal,Substantial,Airplane,N733TW,Boeing,737-2H4,No,2.0,Turbo Fan,121,NSCH,Personal,"Ameristar Air Cargo, Inc.",0.0,0.0,0.0,38.0,VMC,Landing,The improper installation of the swivel valve fittings by the operator's mechanic leading to the total loss of both hydraulic systems.  Contributing to the incident were the swivel valves leaking and the total failure of the hydraulic system.,25-09-2020
20080122X00081,Incident,DCA08WA026,2008-01-10,"Penicton, Canada",Canada,048510N,0119230W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,C-GBHZ,Airbus Industrie,319,No,2.0,Turbo Fan,NUSC,SCHD,Personal,Air Canada,0.0,11.0,0.0,77.0,VMC,Landing,Probable Cause,25-09-2020
20080118X00079,Accident,DCA08WA027,2008-01-11,"Windhoek, Namibia",Namibia,223642S,0017454E,Unknown,John F. Kennedy International,Fatal,Destroyed,Airplane,V5-GWH,Cessna,210M,No,2.0,Turbo Fan,NUSC,NSCH,Personal,Atlantic Aviation,6.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20080204X00132,Accident,NYC08WA081,2008-01-16,"Kiteni, Peru",Peru,121128S,0073010W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,OB-1850,Bell,212,No,2.0,Turbo Fan,NUSC,NSCH,Personal,Aviation del Sur S.A.,0.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20080129X00119,Accident,DFW08FA056,2008-01-17,"Tulsa, OK",United States,361333N,0955322W,KTUL,Tulsa International Airport,Fatal,Substantial,Airplane,N712AT,AERO COMMANDER,500B,No,2.0,Reciprocating,135,NSCH,Personal,Central Air Southwest,1.0,0.0,0.0,0.0,IMC,Landing,"The pilot's loss of control due to spatial disorientation and the pilot exceeding the design/stress limits of the aircraft.  Factors contributing to the accident were the pilot's reported gyro problem,  the dark night conditions ,  and prevailing instrument meteorological conditions.",25-09-2020
20080122X00086,Accident,DCA08WA031,2008-01-19,"Huambo, Angola",Angola,012466S,0155418E,Unknown,John F. Kennedy International,Fatal,Destroyed,Airplane,D2-FKK,Beech,200,No,2.0,Turbo Fan,NUSC,NSCH,Personal,Giraglobo Company,13.0,0.0,0.0,0.0,IMC,Landing,Probable Cause,25-09-2020
20080514X00667,Incident,DCA08IA033,2008-01-25,"Newark, NJ",United States,404123N,0741028W,EWR,Newark Liberty Intl,Non-Fatal,Substantial,Airplane,N462UA,Airbus,A320,No,2.0,Turbo Fan,121,SCHD,Personal,United Airlines Inc,0.0,0.0,0.0,107.0,VMC,Landing,a fault in the airplane's AC 1 electrical bus that caused a number of other electrical busses on the aircraft to lose power.,25-09-2020
20080212X00178,Incident,ENG08IA011,2008-01-31,"West Palm Beach, FL",United States,264059N,0080544W,Unknown,John F. Kennedy International,Non-Fatal,Minor,Airplane,N624AA,Boeing,B757-200,No,2.0,Turbo Fan,121,SCHD,Personal,AMERICAN AIRLINES COMMERCIAL FLIGHT OPERATIONS,0.0,6.0,0.0,140.0,VMC,Landing,"the arcing of the windshield heat system at the upper, aft (J1) and upper, forward (J4) terminal locations on the first officer's windshield, which caused the inner pane of glass to fracture.",25-09-2020
20080220X00214,Accident,DEN08LA055,2008-02-03,"Denver, CO",United States,395142N,1044023W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N444YV,de Havilland,DHC-8-202,No,2.0,Turbo Prop,121,SCHD,Personal,"Mesa Airlines, Inc.",0.0,1.0,1.0,20.0,VMC,Landing,The encounter with severe turbulence causing serious injury to the flight attendant.,25-09-2020
20080213X00181,Accident,SEA08FA071,2008-02-08,"Hilo, HI",United States,194241N,0155855W,PHTO,Hilo,Non-Fatal,Substantial,Helicopter,N698DM,MCDONNELL DOUGLAS,369E,No,1.0,Turbo Shaft,135,NSCH,Personal,Tropical Helicopters,0.0,5.0,0.0,0.0,VMC,Landing,A leak in the fuel filter pressure differential switch that resulted in a loss of engine power. Contributing to the accident was uneven terrain that hindered a successful emergency landing.,25-09-2020
20080509X00646,Incident,LAX08WA104,2008-02-11,"Jabiru, Australia",Australia,012390S,0132530E,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,VH-VAZ,Beech,1900D,No,2.0,Turbo Fan,NUSC,NSCH,Personal,"Vincent Aviation, PTY LTD",0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,25-09-2020
20080222X00229,Incident,SEA08IA080,2008-02-13,"Hilo, HI",United States,193720N,1545150W,PHTO,Hilo International Airport,Non-Fatal,Substantial,Airplane,N651BR,"Bombardier, Inc.",CL-600,No,2.0,Turbo Fan,121,SCHD,Personal,Mesa Airlines,0.0,0.0,0.0,43.0,VMC,Landing,"The captain and first officer inadvertently falling asleep during the cruise phase of flight. Contributing to the incident were the captain's undiagnosed obstructive sleep apnea and the flight crews recent work schedules, which included several consecutive days of early-morning start times.",25-09-2020
20080222X00231,Accident,CHI08CA081,2008-02-13,"Cahokia, IL",United States,383414N,0090922W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N67726,Cessna,425,No,2.0,Turbo Prop,135,NSCH,Personal,FLIGHT CONCEPTS INC,0.0,0.0,0.0,2.0,VMC,Landing,The pilot not maintaining clearance from the runway sign during taxi for takeoff.  A factor contributing to the accident was an icy taxiway.,25-09-2020
20081124X34243,Accident,DCA08CA041,2008-02-17,"Washington, DC",United States,385130N,0077230W,KDCA,Washington Reagan,Non-Fatal,Minor,Airplane,N828MD,EMBRAER,ERJ170,No,2.0,Turbo Fan,121,SCHD,Personal,REPUBLIC AIRLINES INC,0.0,0.0,0.0,132.0,VMC,Landing,Inadequate ground separation maintained by the pilot of the Embraer E170.,03-11-2020
20080413X00464,Accident,NYC08CA115,2008-02-23,"Valdosta, GA",United States,295812N,0822624W,MCO,Orlando International,Non-Fatal,Substantial,Airplane,N551WN,Boeing,737-700,No,2.0,Turbo Fan,121,SCHD,Personal,Southwest Airlines Co.,0.0,0.0,1.0,102.0,IMC,Landing,"An unexpected encounter with turbulence, while on approach for landing.",25-09-2020
20080305X00267,Incident,LAX08IA065,2008-02-24,"Las Vegas, NV",United States,036448N,0011598W,LAS,McCarran International Airport,Non-Fatal,Substantial,Airplane,N648SW,BOEING,737-300,No,2.0,Turbo Fan,121,SCHD,Personal,Southwest Airlines Co.,0.0,6.0,0.0,136.0,VMC,Landing,An inadvertent encounter with severe turbulence during descent and the failure of two passenger seat belt attach fittings.  Contributing to the incident was the failure of the operator to comply with the SAIB.,25-09-2020
20080404X00432,Incident,DFW08WA090,2008-02-25,"Mexico City, Mexico",Mexico,019260N,0009940W,Unknown,John F. Kennedy International,Non-Fatal,Minor,Airplane,N774AM,Boeing,777-2Q8,No,2.0,Turbo Fan,NUSC,SCHD,Personal,Aero Mexico,0.0,0.0,0.0,403.0,VMC,Landing,Probable Cause,25-09-2020
20080312X00305,Incident,DCA08IA044,2008-02-26,"Jackson, WY",United States,433622N,1104419W,JAC,Jackson Hole,Non-Fatal,Minor,Airplane,N442UA,Airbus Industrie,A320,No,2.0,Turbo Fan,121,SCHD,Personal,United Air Lines,0.0,1.0,0.0,124.0,VMC,Landing,the loss of braking action on the left main landing gear due to the cross connection of the wheel speed tachometer wires that was caused by inadequate maintenance performed on the airplane during the installation of the main landing gear.,25-09-2020
20080304X00257,Accident,MIA08LA066,2008-02-27,"Tampa, FL",United States,275832N,0823159W,TPA,Tampa International Airport,Non-Fatal,Substantial,Airplane,N5489V,CESSNA,210L,No,1.0,Reciprocating,135,NSCH,Personal,FLIGHT EXPRESS INC,0.0,0.0,0.0,1.0,VMC,Landing,The malfunction of the right main landing gear down-and-locked switch.,25-09-2020
20080307X00283,Incident,DFW08IA074,2008-03-01,"Dallas, TX",United States,325043N,0096519W,DAL,DALLAS LOVE FIELD,Non-Fatal,Minor,Airplane,N652SW,BOEING,737-3H4,No,2.0,Turbo Fan,121,SCHD,Personal,SOUTHWEST AIRLINES CO,0.0,0.0,0.0,244.0,IMC,Landing,The failure of the taxiing flight crew to maintain an adequate clearance from the stationary airplane.,25-09-2020
20080321X00352,Accident,LAX08LA073,2008-03-11,"Mercury, NV",United States,036370N,0011610W,DRA,DESERT ROCK,Non-Fatal,Substantial,Airplane,N594DM,CESSNA,402C,No,2.0,Reciprocating,135,NSCH,Personal,Aero Charter & Transport,0.0,0.0,0.0,1.0,VMC,Landing,"A loss of power to both engines resulting from a fitting failure and leak at the right fuel selector valve that allowed fuel from the right tank to be lost overboard, and that then introduced air into the left engine's fuel lines during an attempted cross-feed operation.",25-09-2020
20080409X00443,Accident,NYC08WA131,2008-03-11,"Santa Cruz, Peru",Peru,006380N,0791033W,Unknown,John F. Kennedy International,Fatal,Destroyed,Helicopter,N417EV,Bell,412EP,No,2.0,Turbo Fan,NUSC,NSCH,Personal,Helinka S.A.C.,10.0,0.0,0.0,0.0,IMC,Landing,Probable Cause,25-09-2020
20080408X00438,Accident,MIA08LA079,2008-03-15,"Fort Lauderdale, FL",United States,261148N,0801012W,FXE,FORT LAUDERDALE EXECUTIVE,Non-Fatal,Substantial,Airplane,N300SH,Cessna,402B,No,2.0,Reciprocating,135,NSCH,Personal,BIMINI ISLAND AIR INC,0.0,0.0,0.0,4.0,VMC,Landing,"The improper adjustment of the right main landing gear down lock by maintenance personnel resulting in the gear collapse during the landing roll.. 
 ",25-09-2020
20080328X00397,Accident,LAX08LA080,2008-03-20,"Portland, OR",United States,453519N,1223627W,PDX,Portland,Non-Fatal,Substantial,Airplane,N4098A,Piper,PA-31-350,No,2.0,Reciprocating,135,NSCH,Personal,Ameriflight LLC,0.0,0.0,0.0,1.0,VMC,Landing,"The failure of company maintenance personnel to install the upper pivot bolt through the pivot hole in the upper end of the landing gear actuating rod, and the company maintenance inspector's inadequate inspection of the work performed.",25-09-2020
20080509X00640,Incident,DCA08IA048,2008-03-22,"Richmond, VA",United States,373334N,0772245W,Unknown,John F. Kennedy International,Non-Fatal,Minor,Airplane,N921UW,Boeing,757-200,No,2.0,Turbo Fan,121,SCHD,Personal,US AIRWAYS INC,0.0,0.0,0.0,180.0,VMC,Landing,"The installed wing panel clips failed due to fatigue, likely caused by the incorrect installation of the fasteners in response to SB 757-57-0027.  Contributing to the incorrect installation was the SB's lack of clarity in the instructions and figures on the correct orientation of the clips and spacers.",25-09-2020
20080511X00647,Incident,NYC08IA145,2008-03-22,"New York, NY",United States,404527N,0074045W,JRA,West 30th St. Heliport,Non-Fatal,Minor,Helicopter,N406LH,AEROSPATIALE,AS355F1,No,2.0,Turbo Shaft,135,NSCH,Personal,Liberty Helicopters,0.0,0.0,0.0,5.0,VMC,Landing,The pilot's inadequate visual lookout and subsequent failure to maintain clearance from the other helicopter due to his focus on the engine instruments during the initial departure. Contributing to the accident was insufficient helipad spacing.,25-09-2020
20080331X00404,Incident,SEA08IA096,2008-03-26,"Page, AZ",United States,365533N,1112654W,PGA,Page Municipal,Non-Fatal,Minor,Airplane,N261GL,Raytheon Aircraft Company,1900D,No,2.0,Turbo Prop,121,SCHD,Personal,Great Lakes Aviation,0.0,0.0,0.0,13.0,VMC,Landing,The flight crews unprofessional behavior and deviation from standard operating procedures which resulted in an in-flight emergency.,25-09-2020
20080610X00820,Accident,LAX08LA086,2008-03-26,"Henderson, NV",United States,392847N,1194421W,HND,Henderson Executive Airport,Non-Fatal,Substantial,Airplane,N4010Q,CESSNA,402,No,2.0,Reciprocating,135,NSCH,Personal,"King Airelines, Inc.",0.0,0.0,0.0,9.0,VMC,Landing,The failure of the left main landing gear torque link assembly for undetermined reasons.,25-09-2020
20080404X00426,Incident,DFW08IA087,2008-03-27,"Houston, TX",United States,030026N,0951849W,KIAH,George Bush Intercontinental,Non-Fatal,Minor,Airplane,N23661,BOEING,737-524,No,2.0,Turbo Fan,121,SCHD,Personal,Continental Airlines Inc,0.0,0.0,0.0,118.0,VMC,Landing,The flight crew's improper landing technique for an inoperative anti-skid system resulting in locked brakes and four blown main landing gear tires.,25-09-2020
20080502X00587,Accident,NYC08RA149,2008-03-30,"Farnborough, Ke, United Kingdom",United Kingdom,512153N,0000040E,Unknown,John F. Kennedy International,Fatal,Destroyed,Airplane,VP-BGE,Cessna,500,No,2.0,Turbo Fan,NUSN,NSCH,Personal,Relton Mews Air Limited,5.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20080407X00434,Accident,ANC08LA046,2008-04-01,"Koliganek, AK",United States,059370N,1573042W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N8327S,PIPER,PA-32,No,1.0,Reciprocating,135,NSCH,Personal,Peninsula Airways Inc.,0.0,1.0,0.0,0.0,IMC,Landing,"The pilot's VFR flight into adverse weather conditions that resulted in a collision with snow-covered terrain during a turn to reverse direction. Factors contributing to the accident were low ceilings, flat lighting conditions, and the snow-covered terrain.",25-09-2020
20080429X00564,Accident,NYC08WA160,2008-04-09,"Nazca, Peru",Peru,145128S,0745810W,Unknown,John F. Kennedy International,Fatal,Destroyed,Airplane,OB-1266,Cessna,U206C,No,2.0,Turbo Fan,NUSC,NSCH,Personal,Aero Ica,5.0,1.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20080414X00473,Accident,ANC08FA050,2008-04-10,"Unalaska, AK",United States,053541N,0166320W,PADU,Unalaska Airport,Non-Fatal,Substantial,Airplane,N741,GRUMMAN,G-21A,No,2.0,Reciprocating,135,SCHD,Personal,"Peninsula Airways, Inc.",0.0,8.0,1.0,0.0,VMC,Landing,"The pilot's failure to maintain clearance from a truck while landing, and the vehicle operator's decision to ignore runway warning signals. Contributing to the accident was an inoperative vehicle gate system and the failure of airport management to adequately maintain the gate system and issue a NOTAM.",25-09-2020
20080528X00734,Accident,DFW08CA099,2008-04-11,"Roswell, NM",United States,033185N,1043150W,KROW,Roswell International Air Cent,Non-Fatal,Substantial,Airplane,N7935Q,Cessna,310Q,No,2.0,Reciprocating,135,NSCH,Personal,"Aero Charter and Transport, Inc.",0.0,0.0,0.0,1.0,VMC,Landing,The airframe and powerplant  mechanic's incorrect reassembly of the landing gear.,25-09-2020
20080613X00850,Accident,NYC08LA178,2008-04-12,"Potsdam, NY",United States,444036N,0745654W,PTD,Potsdam Municipal Airport,Non-Fatal,Substantial,Airplane,N62CZ,EMBRAER,EMB-110P1,No,2.0,Turbo Prop,135,NSCH,Personal,Air Now,0.0,0.0,0.0,1.0,IMC,Landing,The pilot's failure to maintain directional control during landing.,25-09-2020
20080421X00524,Accident,ANC08FA053,2008-04-15,"Chickaloon, AK",United States,615018N,1472237W,Unknown,John F. Kennedy International,Fatal,Substantial,Helicopter,N213EH,EUROCOPTER,AS 350 B2,No,1.0,Turbo Shaft,135,NSCH,Personal,ERA HELICOPTERS LLC,4.0,0.0,1.0,0.0,VMC,Landing,"An in-flight overtorque of the engine-to-transmission driveshaft resulting in disconnection of the main transmission from the engine. The overtorque likely occurred due to an in-flight main rotor blade contact with snow-covered terrain, precluding significant main rotor blade damage and ground scarring. Contributing to the severity of the surviving occupant's injuries was the helicopter operator's failure to properly monitor their satellite flight-following system and to immediately institute a search once the system reported that the helicopter was overdue.",30-04-2021
20081003X63355,Incident,ENG08IA022,2008-04-20,"Newark, NJ",United States,404427N,0741014W,EWR,Newark Liberty International,Non-Fatal,Minor,Airplane,N704CK,BOEING,747,No,4.0,Turbo Fan,121,SCHD,Personal,KALITTA AIR LLC,0.0,0.0,0.0,5.0,VMC,Landing,"An engine fire in the No. 3 engine due to the failure of, and subsequent flammable fluid leak from, one of three fuel or hydraulic lines located in the engine's accessory raceway that ignited when the fluid came in contact with the hot engine cases.  Contributing to the incident were the lack of adequate inspection and test requirements and appropriate life limit or inspection interval requirements by the manufacturer.",25-09-2020
20080511X00648,Accident,NYC08WA171,2008-04-23,"Parma, Italy",Italy,444816N,0101957W,Unknown,John F. Kennedy International,Fatal,Substantial,Airplane,D-EPOE,Piper,PA-46-350P,No,2.0,Turbo Fan,UNK,NSCH,Personal,Unknown,3.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
